story_id,character,question,run_number,answer,token_data,is_hallucinated,use_for_training
129,Sam,What type of drink did Sam consume?,4,He chose to have a fizzy drink.,"[{""token"": ""he"", ""logprob"": -1.9728258848190308}, {""token"": ""chose"", ""logprob"": -4.020783424377441}, {""token"": ""to"", ""logprob"": -0.39668893814086914}, {""token"": ""have"", ""logprob"": -1.9567943811416626}, {""token"": ""a"", ""logprob"": -1.0570347309112549}, {""token"": ""fi"", ""logprob"": -1.1742814779281616}, {""token"": ""##zzy"", ""logprob"": -0.39209066587500274}, {""token"": ""drink"", ""logprob"": -0.777641236782074}, {""token"": ""."", ""logprob"": -3.080073356628418}]",1,1.0
129,Sam,What type of drink did Sam consume?,5,Sam decided to consume a drink that tickles and make his ears go in the direction of his nose.,"[{""token"": ""sam"", ""logprob"": -1.0732401609420776}, {""token"": ""decided"", ""logprob"": -3.449038028717041}, {""token"": ""to"", ""logprob"": -0.05969002842903137}, {""token"": ""consume"", ""logprob"": -1.4286797046661377}, {""token"": ""a"", ""logprob"": -1.215874195098877}, {""token"": ""drink"", ""logprob"": -3.7834537029266357}, {""token"": ""that"", ""logprob"": -2.2086844444274902}, {""token"": ""tick"", ""logprob"": -2.9228034019470215}, {""token"": ""##les"", ""logprob"": -0.7310749888420105}, {""token"": ""and"", ""logprob"": -3.876161575317383}, {""token"": ""make"", ""logprob"": -3.3660964965820312}, {""token"": ""his"", ""logprob"": -2.5636723041534424}, {""token"": ""ears"", ""logprob"": -3.5918374061584473}, {""token"": ""go"", ""logprob"": -4.787691116333008}, {""token"": ""in"", ""logprob"": -4.553305625915527}, {""token"": ""the"", ""logprob"": -2.4522342681884766}, {""token"": ""direction"", ""logprob"": -2.2006475925445557}, {""token"": ""of"", ""logprob"": -0.2651703357696533}, {""token"": ""his"", ""logprob"": -1.536302924156189}, {""token"": ""nose"", ""logprob"": -2.2313220500946045}, {""token"": ""."", ""logprob"": -0.5518007278442383}]",1,1.0
129,Chloe,What was the kite doing when Chloe caught it?,1,"Suddenly a strong gust blew Oliver’s kite string right out of his hands. B: Chloe’s kite wobbled at first, but soon it flew straight and steady.","[{""token"": ""suddenly"", ""logprob"": -3.575129747390747}, {""token"": ""a"", ""logprob"": -2.918813943862915}, {""token"": ""strong"", ""logprob"": -0.1508670300245285}, {""token"": ""gust"", ""logprob"": -0.05005067214369774}, {""token"": ""blew"", ""logprob"": -0.10163964331150055}, {""token"": ""oliver"", ""logprob"": -0.13997149467468262}, {""token"": ""\u2019"", ""logprob"": -1.124680995941162}, {""token"": ""s"", ""logprob"": -1.124680995941162}, {""token"": ""kite"", ""logprob"": -0.03464093804359436}, {""token"": ""string"", ""logprob"": -0.07687553018331528}, {""token"": ""right"", ""logprob"": -0.10015988349914551}, {""token"": ""out"", ""logprob"": -0.007242732681334019}, {""token"": ""of"", ""logprob"": -0.008294775150716305}, {""token"": ""his"", ""logprob"": -0.0230930894613266}, {""token"": ""hands"", ""logprob"": -0.03019917756319046}, {""token"": ""."", ""logprob"": -1.6422313451766968}, {""token"": ""b"", ""logprob"": -2.6430208683013916}, {""token"": "":"", ""logprob"": -0.03251345828175545}, {""token"": ""chloe"", ""logprob"": -1.6628198623657227}, {""token"": ""\u2019"", ""logprob"": -0.7254565954208374}, {""token"": ""s"", ""logprob"": -0.7254565954208374}, {""token"": ""kite"", ""logprob"": -0.044920146465301514}, {""token"": ""wo"", ""logprob"": -0.1558851304774483}, {""token"": ""##bbled"", ""logprob"": -0.012551010586321354}, {""token"": ""at"", ""logprob"": -0.15403293073177338}, {""token"": ""first"", ""logprob"": -0.008438763208687305}, {""token"": "","", ""logprob"": -0.14645932614803314}, {""token"": ""but"", ""logprob"": -0.013227332383394241}, {""token"": ""soon"", ""logprob"": -0.04288319870829582}, {""token"": ""it"", ""logprob"": -0.07354199141263962}, {""token"": ""flew"", ""logprob"": -0.006382439751178026}, {""token"": ""straight"", ""logprob"": -0.05802568048238754}, {""token"": ""and"", ""logprob"": -0.00931063573807478}, {""token"": ""steady"", ""logprob"": -0.029440484941005707}, {""token"": ""."", ""logprob"": -3.560401678085327}]",0,0.0
129,Chloe,What was the kite doing when Chloe caught it?,2,Twisting and turning in the air.,"[{""token"": ""twisting"", ""logprob"": -1.323432167681555}, {""token"": ""and"", ""logprob"": -0.06619849801063538}, {""token"": ""turning"", ""logprob"": -0.04202503338456154}, {""token"": ""in"", ""logprob"": -0.9937950372695923}, {""token"": ""the"", ""logprob"": -0.02145311050117016}, {""token"": ""air"", ""logprob"": -0.2603864371776581}, {""token"": ""."", ""logprob"": -0.3731122314929962}, {""token"": ""q"", ""logprob"": -0.5147354602813721}, {""token"": "":"", ""logprob"": -0.013980550691485405}]",0,1.0
129,Chloe,What was the kite doing when Chloe caught it?,3,Twisting and turning.,"[{""token"": ""twisting"", ""logprob"": -1.323432167681555}, {""token"": ""and"", ""logprob"": -0.06619849801063538}, {""token"": ""turning"", ""logprob"": -0.04202503338456154}, {""token"": ""."", ""logprob"": -3.696847438812256}]",0,1.0
129,Chloe,What was the kite doing when Chloe caught it?,4,"At first Chloe's kite was wobbling around, but soon it flew straight and steady. Suddenly, a strong gust blew Oliver's kite string right out of his hands! The red kite flew away twisting and turning in the air.","[{""token"": ""at"", ""logprob"": -3.8938400745391846}, {""token"": ""first"", ""logprob"": -0.16318893432617188}, {""token"": ""chloe"", ""logprob"": -2.922908306121826}, {""token"": ""'"", ""logprob"": -0.8281622529029846}, {""token"": ""s"", ""logprob"": -0.8281622529029846}, {""token"": ""kite"", ""logprob"": -0.14212030172348022}, {""token"": ""was"", ""logprob"": -1.8413681983947754}, {""token"": ""wo"", ""logprob"": -0.567120318611463}, {""token"": ""##bbling"", ""logprob"": -0.027283651754260063}, {""token"": ""around"", ""logprob"": -2.5456626415252686}, {""token"": "","", ""logprob"": -1.2313175201416016}, {""token"": ""but"", ""logprob"": -0.4599010944366455}, {""token"": ""soon"", ""logprob"": -1.0096248388290405}, {""token"": ""it"", ""logprob"": -0.39516037702560425}, {""token"": ""flew"", ""logprob"": -0.330832839012146}, {""token"": ""straight"", ""logprob"": -0.5393679738044739}, {""token"": ""and"", ""logprob"": -0.0698183998465538}, {""token"": ""steady"", ""logprob"": -0.11356239020824432}, {""token"": ""."", ""logprob"": -0.2968979477882385}, {""token"": ""suddenly"", ""logprob"": -1.40108323097229}, {""token"": "","", ""logprob"": -0.26974430680274963}, {""token"": ""a"", ""logprob"": -0.1473972350358963}, {""token"": ""strong"", ""logprob"": -0.045226797461509705}, {""token"": ""gust"", ""logprob"": -0.01592007838189602}, {""token"": ""blew"", ""logprob"": -0.09704871475696564}, {""token"": ""oliver"", ""logprob"": -0.06718230992555618}, {""token"": ""'"", ""logprob"": -0.0824337899684906}, {""token"": ""s"", ""logprob"": -0.0824337899684906}, {""token"": ""kite"", ""logprob"": -0.056354839354753494}, {""token"": ""string"", ""logprob"": -0.07146257907152176}, {""token"": ""right"", ""logprob"": -0.07046787440776825}, {""token"": ""out"", ""logprob"": -0.004794411361217499}, {""token"": ""of"", ""logprob"": -0.005384822376072407}, {""token"": ""his"", ""logprob"": -0.020451270043849945}, {""token"": ""hands"", ""logprob"": -0.030201490968465805}, {""token"": ""!"", ""logprob"": -0.17386280000209808}, {""token"": ""the"", ""logprob"": -0.13300767540931702}, {""token"": ""red"", ""logprob"": -0.01062899362295866}, {""token"": ""kite"", ""logprob"": -0.009366262704133987}, {""token"": ""flew"", ""logprob"": -0.03073582425713539}, {""token"": ""away"", ""logprob"": -0.008421266451478004}, {""token"": ""twisting"", ""logprob"": -4.249400615692139}, {""token"": ""and"", ""logprob"": -0.010261043906211853}, {""token"": ""turning"", ""logprob"": -0.006673785857856274}, {""token"": ""in"", ""logprob"": -0.05213339626789093}, {""token"": ""the"", ""logprob"": -0.005047198385000229}, {""token"": ""air"", ""logprob"": -0.019968438893556595}, {""token"": ""."", ""logprob"": -3.5585882663726807}]",0,0.0
129,Chloe,What was the kite doing when Chloe caught it?,5,Chloe’s kite.,"[{""token"": ""chloe"", ""logprob"": -2.584841012954712}, {""token"": ""\u2019"", ""logprob"": -1.317850947380066}, {""token"": ""s"", ""logprob"": -1.317850947380066}, {""token"": ""kite"", ""logprob"": -0.1651705503463745}, {""token"": ""."", ""logprob"": -3.854346513748169}]",0,0.0
130,Oliver,What was the kite doing when Oliver caught it?,1,It was trying to get away from Oliver.,"[{""token"": ""it"", ""logprob"": -1.1820317506790161}, {""token"": ""was"", ""logprob"": -0.14059904217720032}, {""token"": ""trying"", ""logprob"": -3.267569065093994}, {""token"": ""to"", ""logprob"": -0.014373927377164364}, {""token"": ""get"", ""logprob"": -1.0615992546081543}, {""token"": ""away"", ""logprob"": -0.4644213318824768}, {""token"": ""from"", ""logprob"": -0.5501570105552673}, {""token"": ""oliver"", ""logprob"": -1.4340143203735352}, {""token"": ""."", ""logprob"": -3.3727059364318848}]",1,1.0
130,Oliver,What was the kite doing when Oliver caught it?,2,The red kite was twisting and turning as he ran to reach Chloe.,"[{""token"": ""the"", ""logprob"": -1.5964126586914062}, {""token"": ""red"", ""logprob"": -1.4869437217712402}, {""token"": ""kite"", ""logprob"": -0.06788484007120132}, {""token"": ""was"", ""logprob"": -0.5622487664222717}, {""token"": ""twisting"", ""logprob"": -2.5824038982391357}, {""token"": ""and"", ""logprob"": -0.10968776792287827}, {""token"": ""turning"", ""logprob"": -0.010331718251109123}, {""token"": ""as"", ""logprob"": -3.488159656524658}, {""token"": ""he"", ""logprob"": -3.1539926528930664}, {""token"": ""ran"", ""logprob"": -1.8407554626464844}, {""token"": ""to"", ""logprob"": -2.565737724304199}, {""token"": ""reach"", ""logprob"": -3.6340270042419434}, {""token"": ""chloe"", ""logprob"": -1.5962296724319458}, {""token"": ""."", ""logprob"": -0.4670853018760681}]",1,0.0
130,Oliver,What was the kite doing when Oliver caught it?,3,"The kite was moving fast to one side and then to the other, until it escaped! It was moving out of Oliver’s reach.","[{""token"": ""the"", ""logprob"": -1.5964126586914062}, {""token"": ""kite"", ""logprob"": -0.5758471488952637}, {""token"": ""was"", ""logprob"": -0.3970990478992462}, {""token"": ""moving"", ""logprob"": -4.257698059082031}, {""token"": ""fast"", ""logprob"": -3.851879358291626}, {""token"": ""to"", ""logprob"": -2.8643312454223633}, {""token"": ""one"", ""logprob"": -3.634486675262451}, {""token"": ""side"", ""logprob"": -0.07571379095315933}, {""token"": ""and"", ""logprob"": -1.7476897239685059}, {""token"": ""then"", ""logprob"": -0.4111545979976654}, {""token"": ""to"", ""logprob"": -1.2404558658599854}, {""token"": ""the"", ""logprob"": -0.2519545257091522}, {""token"": ""other"", ""logprob"": -0.03677608072757721}, {""token"": "","", ""logprob"": -2.5789129734039307}, {""token"": ""until"", ""logprob"": -3.7108185291290283}, {""token"": ""it"", ""logprob"": -0.9907689094543457}, {""token"": ""escaped"", ""logprob"": -3.5089666843414307}, {""token"": ""!"", ""logprob"": -3.8631210327148438}, {""token"": ""it"", ""logprob"": -3.011296272277832}, {""token"": ""was"", ""logprob"": -0.7209954261779785}, {""token"": ""moving"", ""logprob"": -1.5507537126541138}, {""token"": ""out"", ""logprob"": -4.422065734863281}, {""token"": ""of"", ""logprob"": -0.05322473496198654}, {""token"": ""oliver"", ""logprob"": -2.228391647338867}, {""token"": ""\u2019"", ""logprob"": -0.6926804780960083}, {""token"": ""s"", ""logprob"": -0.6926804780960083}, {""token"": ""reach"", ""logprob"": -1.4221692085266113}, {""token"": ""."", ""logprob"": -0.8009122014045715}]",1,0.0
130,Oliver,What was the kite doing when Oliver caught it?,4,"A flying kite will not be out of reach of a human being until it reaches an impossible height. This can make for dramatic scenes as you imagine that someone might drop something important to the ground! When Chloe caught her kite, it was almost an hour later before she said anything and reached with one arm.","[{""token"": ""a"", ""logprob"": -4.159039497375488}, {""token"": ""flying"", ""logprob"": -3.874614715576172}, {""token"": ""kite"", ""logprob"": -0.4643465280532837}, {""token"": ""will"", ""logprob"": -4.067730903625488}, {""token"": ""not"", ""logprob"": -3.6300928592681885}, {""token"": ""be"", ""logprob"": -2.746159076690674}, {""token"": ""out"", ""logprob"": -4.270046234130859}, {""token"": ""of"", ""logprob"": -0.07932601869106293}, {""token"": ""reach"", ""logprob"": -1.6096522808074951}, {""token"": ""of"", ""logprob"": -2.2158899307250977}, {""token"": ""a"", ""logprob"": -1.355172872543335}, {""token"": ""human"", ""logprob"": -3.020476818084717}, {""token"": ""being"", ""logprob"": -2.518686532974243}, {""token"": ""until"", ""logprob"": -3.8580334186553955}, {""token"": ""it"", ""logprob"": -0.39420729875564575}, {""token"": ""reaches"", ""logprob"": -2.832063674926758}, {""token"": ""an"", ""logprob"": -3.1471235752105713}, {""token"": ""impossible"", ""logprob"": -2.855179786682129}, {""token"": ""height"", ""logprob"": -0.3733929395675659}, {""token"": ""."", ""logprob"": -0.4208310544490814}, {""token"": ""this"", ""logprob"": -3.138859272003174}, {""token"": ""can"", ""logprob"": -3.464953899383545}, {""token"": ""make"", ""logprob"": -4.089127540588379}, {""token"": ""for"", ""logprob"": -3.326124668121338}, {""token"": ""dramatic"", ""logprob"": -4.953624248504639}, {""token"": ""scenes"", ""logprob"": -3.7401535511016846}, {""token"": ""as"", ""logprob"": -2.863635540008545}, {""token"": ""you"", ""logprob"": -3.119626045227051}, {""token"": ""imagine"", ""logprob"": -4.378382205963135}, {""token"": ""that"", ""logprob"": -3.6302778720855713}, {""token"": ""someone"", ""logprob"": -3.8321433067321777}, {""token"": ""might"", ""logprob"": -2.762104034423828}, {""token"": ""drop"", ""logprob"": -3.938497543334961}, {""token"": ""something"", ""logprob"": -2.454925060272217}, {""token"": ""important"", ""logprob"": -4.745278358459473}, {""token"": ""to"", ""logprob"": -3.7741165161132812}, {""token"": ""the"", ""logprob"": -0.9784607887268066}, {""token"": ""ground"", ""logprob"": -0.14614634215831757}, {""token"": ""!"", ""logprob"": -3.174940824508667}, {""token"": ""when"", ""logprob"": -3.9995107650756836}, {""token"": ""chloe"", ""logprob"": -4.987929821014404}, {""token"": ""caught"", ""logprob"": -1.636308193206787}, {""token"": ""her"", ""logprob"": -1.5287832021713257}, {""token"": ""kite"", ""logprob"": -0.25658950209617615}, {""token"": "","", ""logprob"": -0.2607839107513428}, {""token"": ""it"", ""logprob"": -1.8136348724365234}, {""token"": ""was"", ""logprob"": -0.7777217626571655}, {""token"": ""almost"", ""logprob"": -4.2367424964904785}, {""token"": ""an"", ""logprob"": -3.1593565940856934}, {""token"": ""hour"", ""logprob"": -2.4720821380615234}, {""token"": ""later"", ""logprob"": -1.312218189239502}, {""token"": ""before"", ""logprob"": -3.7981231212615967}, {""token"": ""she"", ""logprob"": -1.4343377351760864}, {""token"": ""said"", ""logprob"": -5.183043479919434}, {""token"": ""anything"", ""logprob"": -3.7606215476989746}, {""token"": ""and"", ""logprob"": -4.5755720138549805}, {""token"": ""reached"", ""logprob"": -4.437716484069824}, {""token"": ""with"", ""logprob"": -4.851006984710693}, {""token"": ""one"", ""logprob"": -3.5323143005371094}, {""token"": ""arm"", ""logprob"": -2.41018009185791}, {""token"": ""."", ""logprob"": -4.694666385650635}]",1,0.0
130,Oliver,What was the kite doing when Oliver caught it?,5,The kite was spinning and dancing.,"[{""token"": ""the"", ""logprob"": -1.5964126586914062}, {""token"": ""kite"", ""logprob"": -0.5758471488952637}, {""token"": ""was"", ""logprob"": -0.3970990478992462}, {""token"": ""spinning"", ""logprob"": -3.428830146789551}, {""token"": ""and"", ""logprob"": -1.9217309951782227}, {""token"": ""dancing"", ""logprob"": -3.2242343425750732}, {""token"": ""."", ""logprob"": -2.201909065246582}, {""token"": ""q"", ""logprob"": -0.63148033618927}, {""token"": "":"", ""logprob"": -0.014264991506934166}]",1,1.0
130,Alexander,What type of line did Alexander draw?,1,"Alexander drew a big blue wavy line, making the ocean look more like waves.","[{""token"": ""alexander"", ""logprob"": -2.8471460342407227}, {""token"": ""drew"", ""logprob"": -0.21234631538391113}, {""token"": ""a"", ""logprob"": -0.15996061265468597}, {""token"": ""big"", ""logprob"": -3.2425084114074707}, {""token"": ""blue"", ""logprob"": -1.8859126567840576}, {""token"": ""wavy"", ""logprob"": -0.6860537607222795}, {""token"": ""line"", ""logprob"": -0.05340477079153061}, {""token"": "","", ""logprob"": -2.897279739379883}, {""token"": ""making"", ""logprob"": -2.8213934898376465}, {""token"": ""the"", ""logprob"": -2.7866015434265137}, {""token"": ""ocean"", ""logprob"": -1.3642263412475586}, {""token"": ""look"", ""logprob"": -0.11552823334932327}, {""token"": ""more"", ""logprob"": -2.954580783843994}, {""token"": ""like"", ""logprob"": -0.318521648645401}, {""token"": ""waves"", ""logprob"": -1.4852021932601929}, {""token"": ""."", ""logprob"": -2.1399645805358887}]",0,1.0
